Report Date: 10-10-2022 04:05:43 GMT
Customer: ArmorCode Inc
~~~SELECTED FILTERS~~~
~~~NOTE~~~
Affected resource column data might be trimmed for better visibility
* indicates the security group is unused
State : OPEN
Critical Count,High count,Medium Count,Low Count
6,24,19,155
Alert-Id,Rule-Id,Jira-Id,ServiceNow-Id,Severity,Description,Type,Compliance Tag,Alert Last Updated,Provider,Account,Affected Resources : First Seen : LastModifiedBy : SuppressNotes,Mitre Attack Technique Name,Mitre Attack Technique Id,Mitre Attack Technique Url
A-000065,AR-155,,,MEDIUM,Ensure VPC flow logging is enabled in all VPCs,Policy,"ACStaging,CIS 1.3,HIPAA,HIPAA final",2021-11-09 06:04:04,AWS,Armorcode-dev-qa,"vpc-0f8281e63cb4ca4bd : 2020-12-30 09:37:36 : Not Available : 
vpc-066a955f647bc2033 : 2021-07-26 09:04:18 : Not Available : 
vpc-02382b3af8d889343 : 2021-07-30 15:42:05 : Not Available : 
vpc-0f66b2f7fcfba41f8 : 2021-03-08 11:19:34 : crest-keyur.barapatre : 
vpc-0aa5f20e9a6b81297 : 2021-07-26 09:04:18 : Not Available : 
vpc-0531ceee869a8847e : 2021-11-09 06:04:03 : devqa-dy-admin : 
",Hide Artifacts,T1564,https://attack.mitre.org/techniques/T1564/
A-000057,AR-514,,,LOW,"Ensure hardware MFA is enabled for the ""root"" account",Policy,CIS 1.3,2020-10-23 08:29:00,AWS,Armorcode-dev-qa,"MFA is disabled for root account  : 2020-10-23 08:28:56 : Not Available : 
",Account Manipulation,T1098,https://attack.mitre.org/techniques/T1098/
A-000259,,,,LOW,39063 % increase in outbound traffic on destination port '443',Anomaly,,2022-04-23 08:10:06,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-04-23 07:30:00 to 2022-04-23 08:00:00
Total Traffic  : 4 GB
Expected Traffic  : 12 MB
Variation   : 39063 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 10.0.20.219, 172.31.24.116, 10.0.49.106, 10.0.36.216]
Top Destination IPs   : [104.18.123.25, 104.18.122.25, 104.18.121.25, 104.18.124.25, 104.18.125.25]: : :",,,
A-000172,AR-1001,,,CRITICAL,Flag resource(s) with public IP and Security Group with ingress from any source on any port,Policy,ACStaging,2022-02-04 04:57:00,AWS,Armorcode-dev-qa,"checkmarx-DB (i-01dd4a7ad4e14110e) - EC2 : 2021-12-09 13:41:54 : Not Available : 
checkmarx server (i-03ddf67e29b0a6c86) - EC2 : 2021-12-09 13:41:54 : Not Available : 
",,,
A-000256,,,,LOW,33799 % increase in outbound traffic on destination port '443',Anomaly,,2022-04-19 08:40:08,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-04-19 08:00:00 to 2022-04-19 08:30:00
Total Traffic  : 4 GB
Expected Traffic  : 14 MB
Variation   : 33799 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 10.0.20.219, 172.31.24.116, 10.0.49.106, 10.0.36.216]
Top Destination IPs   : [104.18.122.25, 104.18.121.25, 104.18.124.25, 104.18.123.25, 104.18.125.25]: : :",,,
A-000257,,,,LOW,36377 % increase in outbound traffic on destination port '443',Anomaly,,2022-04-20 08:40:08,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-04-20 08:00:00 to 2022-04-20 08:30:00
Total Traffic  : 5 GB
Expected Traffic  : 14 MB
Variation   : 36377 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 10.0.20.219, 172.31.24.116, 10.0.49.106, 10.0.36.216]
Top Destination IPs   : [104.18.122.25, 104.18.123.25, 104.18.124.25, 104.18.121.25, 104.18.125.25]: : :",,,
A-000258,,,,LOW,56377 % increase in outbound traffic on destination port '443',Anomaly,,2022-04-21 08:40:04,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-04-21 08:00:00 to 2022-04-21 08:30:00
Total Traffic  : 8 GB
Expected Traffic  : 15 MB
Variation   : 56377 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.10.21, 10.0.20.219, 172.31.24.116, 10.0.49.106]
Top Destination IPs   : [104.18.125.25, 104.18.121.25, 104.18.123.25, 104.18.122.25, 104.18.124.25]: : :",,,
A-000260,,,,LOW,60451 % increase in outbound traffic on destination port '443',Anomaly,,2022-04-24 14:40:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-04-24 14:00:00 to 2022-04-24 14:30:00
Total Traffic  : 9 GB
Expected Traffic  : 16 MB
Variation   : 60451 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.116, 10.0.49.106, 10.0.36.216, 10.0.91.140]
Top Destination IPs   : [104.18.122.25, 104.18.124.25, 104.18.123.25, 104.18.121.25, 104.18.125.25]: : :",,,
A-000266,,,,LOW,98720 % increase in outbound traffic on destination port '443',Anomaly,,2022-05-03 12:10:08,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-05-03 11:30:00 to 2022-05-03 12:00:00
Total Traffic  : 13 GB
Expected Traffic  : 13 MB
Variation   : 98720 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.116, 10.0.49.106, 172.31.15.199, 10.0.36.216]
Top Destination IPs   : [104.18.125.25, 104.18.124.25, 104.18.123.25, 104.18.122.25, 104.18.121.25]: : :",,,
A-000265,,,,LOW,44287 % increase in outbound traffic on destination port '443',Anomaly,,2022-05-02 12:10:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-05-02 11:30:00 to 2022-05-02 12:00:00
Total Traffic  : 5 GB
Expected Traffic  : 12 MB
Variation   : 44287 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.118, 172.31.24.116, 10.0.49.106, 172.31.15.199]
Top Destination IPs   : [104.18.123.25, 104.18.124.25, 104.18.122.25, 104.18.125.25, 140.82.113.4]: : :",,,
A-000269,,,,HIGH,Login from a new location,Anomaly,,2022-05-05 13:56:32,AWS,Armorcode-dev-qa,"New Unrecognized Login Location
				Event Id            : ba9e400e-7d81-4fd2-9ff1-ae1094cc96d7
				Account Id          : 034025401910
			    Role                : devqa-hs-admin
			    Login Type          : API
			    Login IP            : 117.214.34.114
			    Previous Login IP   : 100.20.137.22
			    Login Location      : Hyderabad-Telangana-India (ISP : BSNL Internet)
			    Previous Location   : Portland-Oregon-United States (ISP : Amazon.com, Inc.)
			    User Agent          : aws-internal/3 aws-sdk-java/1.12.188 Linux/5.4.176-103.347.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.322-b06 java/1.8.0_322 vendor/Oracle_Corporation cfg/retry-mode/standard
			    Event Time          : 2022-05-05 13:56:07 +0000
			    Previous Event Time : 2022-05-05 12:15:27 +0000
			    Assumed Role        : False: : :",,,
A-000272,,,,LOW,20425 % increase in outbound traffic on destination port '443',Anomaly,,2022-05-07 11:40:03,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-05-07 11:00:00 to 2022-05-07 11:30:00
Total Traffic  : 2 GB
Expected Traffic  : 12 MB
Variation   : 20425 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.116, 10.0.49.106, 172.31.15.199, 10.0.36.216]
Top Destination IPs   : [104.18.121.25, 104.18.123.25, 104.18.124.25, 104.18.122.25, 104.18.125.25]: : :",,,
A-000032,AR-156,,,LOW,Ensure AWS Config is enabled in all regions,Policy,"ACStaging,CIS 1.3",2021-08-05 07:11:30,AWS,Armorcode-dev-qa,"AWS Config is not monitoring all Resource in Region: 'ap-northeast-3'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'us-east-1'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'sa-east-1'.  : 2021-08-05 07:11:29 : Not Available : 
Global Resource Monitoring is not enabled in any region.  : 2020-10-23 07:27:16 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'ap-south-1'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'eu-west-1'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'eu-west-3'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'ap-southeast-2'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'ap-southeast-1'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'eu-north-1'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'us-west-1'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'ca-central-1'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'eu-west-2'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'eu-central-1'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'ap-northeast-1'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'ap-northeast-2'.  : 2021-08-05 07:11:29 : Not Available : 
AWS Config is not monitoring all Resource in Region: 'us-east-2'.  : 2021-08-05 07:11:29 : Not Available : 
",Impair Defenses,T1562,https://attack.mitre.org/techniques/T1562/
A-000281,,,,LOW,48545 % increase in outbound traffic on destination port '443',Anomaly,,2022-06-08 04:40:03,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-06-08 04:00:00 to 2022-06-08 04:30:00
Total Traffic  : 5 GB
Expected Traffic  : 12 MB
Variation   : 48545 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [172.31.30.250, 172.31.21.62, 172.31.24.116, 10.0.49.106, 172.31.15.199]
Top Destination IPs   : [142.250.191.238, 104.17.162.60, 142.250.191.234, 18.67.39.118, 142.250.190.78]: : :",,,
A-000282,,,,LOW,67404 % increase in outbound traffic on destination port '443',Anomaly,,2022-06-09 13:40:05,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-06-09 13:00:00 to 2022-06-09 13:30:00
Total Traffic  : 7 GB
Expected Traffic  : 11 MB
Variation   : 67404 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [172.31.41.31, 172.31.24.116, 10.0.49.106, 172.31.15.199, 10.0.36.216]
Top Destination IPs   : [172.217.4.65, 69.192.208.24, 142.250.190.129, 13.33.3.95, 23.35.69.73]: : :",,,
A-000284,,,,LOW,19284 % increase in outbound traffic on destination port '443',Anomaly,,2022-06-11 06:10:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-06-11 05:30:00 to 2022-06-11 06:00:00
Total Traffic  : 2 GB
Expected Traffic  : 10 MB
Variation   : 19284 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.116, 10.0.49.106, 172.31.15.199, 10.0.36.216]
Top Destination IPs   : [104.18.121.25, 104.18.123.25, 104.18.122.25, 104.18.124.25, 104.18.125.25]: : :",,,
A-000285,,,,LOW,38432 % increase in outbound traffic on destination port '443',Anomaly,,2022-06-12 08:10:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-06-12 07:30:00 to 2022-06-12 08:00:00
Total Traffic  : 3 GB
Expected Traffic  : 9 MB
Variation   : 38432 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.116, 10.0.49.106, 172.31.15.199, 10.0.36.216]
Top Destination IPs   : [104.18.122.25, 104.18.123.25, 104.18.124.25, 104.18.125.25, 104.18.121.25]: : :",,,
A-000289,,,,LOW,121379 % increase in outbound traffic on destination port '443',Anomaly,,2022-06-14 08:10:06,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-06-14 07:30:00 to 2022-06-14 08:00:00
Total Traffic  : 11 GB
Expected Traffic  : 9 MB
Variation   : 121379 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.116, 10.0.49.106, 172.31.15.199, 10.0.36.216]
Top Destination IPs   : [104.18.122.25, 104.18.124.25, 104.18.123.25, 104.18.121.25, 104.18.125.25]: : :",,,
A-000290,,,,LOW,154087 % increase in outbound traffic on destination port '443',Anomaly,,2022-06-16 08:10:03,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-06-16 07:30:00 to 2022-06-16 08:00:00
Total Traffic  : 14 GB
Expected Traffic  : 9 MB
Variation   : 154087 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.116, 172.31.15.199, 172.31.30.250, 172.31.10.21]
Top Destination IPs   : [104.18.121.25, 104.18.123.25, 104.18.124.25, 104.18.125.25, 104.18.122.25]: : :",,,
A-000292,,,,LOW,2818 % increase in outbound traffic on destination port '443',Anomaly,,2022-06-18 08:10:04,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-06-18 07:30:00 to 2022-06-18 08:00:00
Total Traffic  : 13 GB
Expected Traffic  : 464 MB
Variation   : 2818 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.116, 172.31.15.199, 172.31.30.250, 172.31.10.21]
Top Destination IPs   : [104.18.123.25, 104.18.125.25, 104.18.121.25, 104.18.124.25, 104.18.122.25]: : :",,,
A-000295,AR-703,,,LOW,"Ensure routing tables for VPC peering are ""least access"" (Unscored)",Policy,CIS 1.3,2022-06-21 11:09:42,AWS,Armorcode-dev-qa,"rtb-0794f9ef8597c6a71 : 2022-06-21 11:09:41 : Not Available : 
rtb-0356a308e57fd0ed1 : 2022-06-21 11:09:41 : Not Available : 
",Exploitation of Remote Services,T1210,https://attack.mitre.org/techniques/T1210/
A-000297,,,,LOW,115226 % increase in outbound traffic on destination port '443',Anomaly,,2022-06-23 20:10:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-06-23 19:30:00 to 2022-06-23 20:00:00
Total Traffic  : 10 GB
Expected Traffic  : 9 MB
Variation   : 115226 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.10.21, 172.31.24.116, 172.31.15.199, 172.31.25.227]
Top Destination IPs   : [104.18.124.25, 104.18.125.25, 104.18.122.25, 104.18.123.25, 104.18.121.25]: : :",,,
A-000298,,,,LOW,105380 % increase in outbound traffic on destination port '443',Anomaly,,2022-06-24 20:10:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-06-24 19:30:00 to 2022-06-24 20:00:00
Total Traffic  : 10 GB
Expected Traffic  : 9 MB
Variation   : 105380 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.10.21, 172.31.24.116, 172.31.15.199, 172.31.25.227]
Top Destination IPs   : [104.18.123.25, 104.18.122.25, 104.18.121.25, 104.18.124.25, 104.18.125.25]: : :",,,
A-000143,AR-207,,,HIGH,Detect the use of secure web origins with secure protocols for CloudFront.,Policy,"ACStaging,HIPAA,HIPAA final",2021-09-24 06:34:19,AWS,Armorcode-dev-qa,"Distribution : E2MFU80YX6YBGJ, Domain : duc4e58ffj1c7.cloudfront.net, Origin : docs2.armorcode.ai.s3-website-us-west-2.amazonaws.com : 2021-09-24 06:34:17 : Not Available : 
Distribution : EFCGA7MNK1PVB, Domain : dmywzbnshq4xv.cloudfront.net, Origin : docs2.armorcode.ai.s3-website-us-west-2.amazonaws.com : 2021-09-02 05:27:00 : Not Available : 
",,,
A-000116,AR-268,,,HIGH,Ensure S3 buckets do not allow public write bucket ACL permissions,Policy,ACStaging,2022-07-07 12:21:44,AWS,Armorcode-dev-qa,"qa-automation-public : 2022-05-11 17:24:00 : devqa-mp-admin : 
docs.armorcode.ai : 2021-08-02 08:27:35 : devqa-dy-admin : Accepted
devv1.us-west-2.armorcode.ai : 2021-04-09 12:05:06 : Not Available : Accepted
",,,
A-000305,,,,LOW,23499 % increase in outbound traffic on destination port '443',Anomaly,,2022-07-09 05:40:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-07-09 05:00:00 to 2022-07-09 05:30:00
Total Traffic  : 7 GB
Expected Traffic  : 30 MB
Variation   : 23499 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.10.21, 172.31.24.116, 172.31.15.199, 172.31.30.250]
Top Destination IPs   : [104.18.124.25, 104.18.125.25, 104.18.123.25, 104.18.122.25, 104.18.121.25]: : :",,,
A-000306,,,,LOW,45644 % increase in outbound traffic on destination port '443',Anomaly,,2022-07-10 05:40:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-07-10 05:00:00 to 2022-07-10 05:30:00
Total Traffic  : 11 GB
Expected Traffic  : 25 MB
Variation   : 45644 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.10.21, 172.31.24.116, 172.31.15.199, 172.31.30.250]
Top Destination IPs   : [104.18.123.25, 104.18.122.25, 104.18.125.25, 104.18.124.25, 104.18.121.25]: : :",,,
A-000307,,,,LOW,32478 % increase in outbound traffic on destination port '443',Anomaly,,2022-07-12 05:40:03,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-07-12 05:00:00 to 2022-07-12 05:30:00
Total Traffic  : 9 GB
Expected Traffic  : 28 MB
Variation   : 32478 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.118, 172.31.10.21, 172.31.24.116, 172.31.15.199]
Top Destination IPs   : [104.18.122.25, 104.18.121.25, 104.18.123.25, 104.18.125.25, 104.18.124.25]: : :",,,
A-000077,AR-1063,,,MEDIUM,Ensure that IAM Access analyzer is enabled for all regions,Policy,CIS 1.3,2022-07-15 12:08:08,AWS,Armorcode-dev-qa,"IAM Access analyzer not enabled in Region: 'ca-central-1'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'us-east-2'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'us-east-1'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'us-west-2'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'eu-west-1'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'us-west-1'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'sa-east-1'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'ap-northeast-2'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'eu-west-3'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'eu-west-2'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'ap-northeast-1'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'eu-north-1'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'ap-south-1'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'ap-southeast-2'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'ap-southeast-1'.  : 2021-01-25 07:16:51 : Not Available : 
IAM Access analyzer not enabled in Region: 'ap-northeast-3'.  : 2022-07-15 12:08:06 : Not Available : 
",Exfiltration Over Web Service,T1567,https://attack.mitre.org/techniques/T1567/
