Hostname,Distro,CVE ID,Compliance ID,Type,Severity,Packages,Source Package,Package Version,Package License,CVSS,Fix Status,Vulnerability Tags,Description,Cause,Published,Services,Cluster,Vulnerability Link,Agentless
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-40304,46,image,medium,libxml2,,2.9.10+dfsg-5ubuntu0.20.04.4,MIT-1,7.80,fixed in 2.9.10+dfsg-5ubuntu0.20.04.5,,"An issue was discovered in libxml2 before 2.10.3. Certain invalid XML entity definitions can corrupt a hash table key, potentially leading to subsequent logic errors. In one case, a double-free can be provoked.",,2022-11-23 18:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-40304,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-10756,46,image,medium,slirp4netns,,100:1.1.8-4,GPL-2+,6.50,needed,,"An out-of-bounds read vulnerability was found in the SLiRP networking implementation of the QEMU emulator. This flaw occurs in the icmp6_send_echoreply() routine while replying to an ICMP echo request, also known as ping. This flaw allows a malicious guest to leak the contents of the host memory, resulting in possible information disclosure. This flaw affects versions of libslirp before 4.3.1.",,2020-07-09 16:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-10756,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-13987,46,image,low,open-iscsi,,2.0.874-7.1ubuntu6.2,GPL-2+,7.50,needed,,An issue was discovered in Contiki through 3.0. An Out-of-Bounds Read vulnerability exists in the uIP TCP/IP Stack component when calculating the checksums for IP packets in upper_layer_chksum in net/ipv4/uip.c.,,2020-12-11 22:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-13987,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-13988,46,image,low,open-iscsi,,2.0.874-7.1ubuntu6.2,GPL-2+,7.50,needed,,An issue was discovered in Contiki through 3.0. An Integer Overflow exists in the uIP TCP/IP Stack component when parsing TCP MSS options of IPv4 network packets in uip_process in net/ipv4/uip.c.,,2020-12-11 22:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-13988,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-17437,46,image,low,open-iscsi,,2.0.874-7.1ubuntu6.2,GPL-2+,8.20,needed,,"An issue was discovered in uIP 1.0, as used in Contiki 3.0 and other products. When the Urgent flag is set in a TCP packet, and the stack is configured to ignore the urgent data, the stack attempts to use the value of the Urgent pointer bytes to separate the Urgent data from the normal data, by calculating the offset at which the normal data should be present in the global buffer. However, the length of this offset is not checked; therefore, for large values of the Urgent pointer bytes, the data pointer can point to memory that is way beyond the data buffer in uip_process in uip.c.",,2020-12-11 23:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-17437,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3857,46,image,low,libpng16-16,libpng1.6,1.6.37-2,GPL-2+ or BSD-like-with-advertising-clause,0.00,deferred,,DOCUMENTATION: No description is available for this CVE.,,2022-11-04 00:00:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3857,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-44648,46,image,medium,"libgdk-pixbuf2.0-common,libgdk-pixbuf2.0-bin,libgdk-pixbuf2.0-0",gdk-pixbuf,2.40.0+dfsg-3ubuntu0.3,LGPL-2+,8.80,fixed in 2.40.0+dfsg-3ubuntu0.4,,GNOME gdk-pixbuf 2.42.6 is vulnerable to a heap-buffer overflow vulnerability when decoding the lzw compressed stream of image data in GIF files with lzw minimum code size equals to 12.,,2022-01-12 13:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2021/CVE-2021-44648,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-21628,46,image,medium,"openjdk-8-jdk-headless,openjdk-8-jre-headless",openjdk-8,8u342-b07-0ubuntu1~20.04,GPL-2,5.30,fixed in 8u352-ga-1~20.04,,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Lightweight HTTP Server). Supported versions that are affected are Oracle Java SE: 8u341, 8u345-perf, 11.0.16.1, 17.0.4.1, 19; Oracle GraalVM Enterprise Edition: 20.3.7, 21.3.3 and 22.2.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via HTTP to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability does not apply to Java deployments, typically in servers, that load and run only trusted code (e.g., code installed by an administrator). CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).",,2022-10-18 21:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-21628,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-21619,46,image,medium,"openjdk-8-jdk-headless,openjdk-8-jre-headless",openjdk-8,8u342-b07-0ubuntu1~20.04,GPL-2,3.70,fixed in 8u352-ga-1~20.04,,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Security). Supported versions that are affected are Oracle Java SE: 8u341, 8u345-perf, 11.0.16.1, 17.0.4.1, 19; Oracle GraalVM Enterprise Edition: 20.3.7, 21.3.3 and 22.2.0. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 3.7 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N).",,2022-10-18 21:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-21619,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-21626,46,image,medium,"openjdk-8-jdk-headless,openjdk-8-jre-headless",openjdk-8,8u342-b07-0ubuntu1~20.04,GPL-2,5.30,fixed in 8u352-ga-1~20.04,,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Security). Supported versions that are affected are Oracle Java SE: 8u341, 8u345-perf, 11.0.16.1; Oracle GraalVM Enterprise Edition: 20.3.7, 21.3.3 and 22.2.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via HTTPS to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).",,2022-10-18 21:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-21626,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-21624,46,image,medium,"openjdk-8-jdk-headless,openjdk-8-jre-headless",openjdk-8,8u342-b07-0ubuntu1~20.04,GPL-2,3.70,fixed in 8u352-ga-1~20.04,,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: JNDI). Supported versions that are affected are Oracle Java SE: 8u341, 8u345-perf, 11.0.16.1, 17.0.4.1, 19; Oracle GraalVM Enterprise Edition: 20.3.7, 21.3.3 and 22.2.0. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 3.7 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N).",,2022-10-18 21:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-21624,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-13844,46,image,medium,"gcc,cpp,g++",gcc-defaults,1.185.1ubuntu2,GPL,5.50,deferred,,"Arm Armv8-A core implementations utilizing speculative execution past unconditional changes in control flow may allow unauthorized disclosure of information to an attacker with local user access via a side-channel analysis, aka \""straight-line speculation.\""",,2020-06-07 00:00:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-13844,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2019-17567,46,image,medium,"apache2-data,apache2-utils,apache2-bin,apache2",apache2,2.4.41-4ubuntu3.12,Apache-2.0,5.30,deferred,,"Apache HTTP Server versions 2.4.6 to 2.4.46 mod_proxy_wstunnel configured on an URL that is not necessarily Upgraded by the origin server was tunneling the whole connection regardless, thus allowing for subsequent requests on the same connection to pass through with no HTTP validation, authentication or authorization possibly configured.",,2021-06-10 07:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-17567,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3219,46,image,low,"gnupg-utils,gpgsm,gpg,gpg-agent,dirmngr,gpg-wks-client,gpg-wks-server,gpgv,gnupg-l10n,gnupg,gpgconf,gnupg2",gnupg2,2.2.19-3ubuntu2.2,GPL-3+,0.00,deferred,,DOCUMENTATION: No description is available for this CVE.,,2022-09-15 00:00:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3219,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-11724,46,image,medium,nginx-module-traceable-1.23.1,nginx,0.1.72-1~focal,,7.50,fixed in 1.18.0-0ubuntu1.3,,"An issue was discovered in OpenResty before 1.15.8.4. ngx_http_lua_subrequest.c allows HTTP request smuggling, as demonstrated by the ngx.location.capture API.",,2020-04-12 21:15:00.000,"nginx,nginx",,https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-11724,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-3618,46,image,low,nginx-module-traceable-1.23.1,nginx,0.1.72-1~focal,,7.40,fixed in 1.18.0-0ubuntu1.3,,"ALPACA is an application layer protocol content confusion attack, exploiting TLS servers implementing different protocols but using compatible certificates, such as multi-domain or wildcard certificates. A MiTM attacker having access to victim\'s traffic at the TCP/IP layer can redirect traffic from one subdomain to another, resulting in a valid TLS session. This breaks the authentication of TLS and cross-protocol attacks may be possible where the behavior of one protocol service may compromise the other at the application layer.",,2022-03-23 20:15:00.000,"nginx,nginx",,https://people.canonical.com/~ubuntu-security/cve/2021/CVE-2021-3618,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-36309,46,image,low,nginx-module-traceable-1.23.1,nginx,0.1.72-1~focal,,5.30,fixed in 1.18.0-0ubuntu1.3,,"ngx_http_lua_module (aka lua-nginx-module) before 0.10.16 in OpenResty allows unsafe characters in an argument when using the API to mutate a URI, or a request or response header.",,2021-04-06 19:15:00.000,"nginx,nginx",,https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-36309,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2019-9513,46,image,medium,nginx-module-traceable-1.23.1,nginx,0.1.72-1~focal,,7.50,fixed in 1.16.1-0ubuntu1,,"Some HTTP/2 implementations are vulnerable to resource loops, potentially leading to a denial of service. The attacker creates multiple request streams and continually shuffles the priority of the streams in a way that causes substantial churn to the priority tree. This can consume excess CPU.",,2019-08-13 21:15:00.000,"nginx,nginx",,https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-9513,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2019-9511,46,image,medium,nginx-module-traceable-1.23.1,nginx,0.1.72-1~focal,,7.50,fixed in 1.16.1-0ubuntu1,,"Some HTTP/2 implementations are vulnerable to window size manipulation and stream prioritization manipulation, potentially leading to a denial of service. The attacker requests a large amount of data from a specified resource over multiple streams. They manipulate window size and stream priority to force the server to queue the data in 1-byte chunks. Depending on how efficiently this data is queued, this can consume excess CPU, memory, or both.",,2019-08-13 21:15:00.000,"nginx,nginx",,https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-9511,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-23017,46,image,medium,nginx-module-traceable-1.23.1,nginx,0.1.72-1~focal,,7.70,fixed in 1.18.0-0ubuntu1.2,,"A security issue in nginx resolver was identified, which might allow an attacker who is able to forge UDP packets from the DNS server to cause 1-byte memory overwrite, resulting in worker process crash or potential other impact.",,2021-06-01 13:15:00.000,"nginx,nginx",,https://people.canonical.com/~ubuntu-security/cve/2021/CVE-2021-23017,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41742,46,image,medium,nginx-module-traceable-1.23.1,nginx,0.1.72-1~focal,,7.10,fixed in 1.18.0-0ubuntu1.4,,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to cause a worker process crash, or might result in worker process memory disclosure by using a specially crafted audio or video file. The issue affects only NGINX products that are built with the module ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,2022-10-19 22:15:00.000,"nginx,nginx",,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-41742,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41741,46,image,medium,nginx-module-traceable-1.23.1,nginx,0.1.72-1~focal,,7.80,fixed in 1.18.0-0ubuntu1.4,,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to corrupt NGINX worker memory, resulting in its termination or potential other impact using a specially crafted audio or video file. The issue affects only NGINX products that are built with the ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,2022-10-19 22:15:00.000,"nginx,nginx",,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-41741,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-3421,46,image,low,"librpm8,rpm2cpio,librpmsign8,debugedit,librpmbuild8,rpm-common,librpmio8,rpm",rpm,4.14.2.1+dfsg1-1build2,GPL-2+,5.50,needed,,"A flaw was found in the RPM package in the read functionality. This flaw allows an attacker who can convince a victim to install a seemingly verifiable package or compromise an RPM repository, to cause RPM database corruption. The highest threat from this vulnerability is to data integrity. This flaw affects RPM versions before 4.17.0-alpha.",,2021-05-19 14:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2021/CVE-2021-3421,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-20271,46,image,low,"librpm8,rpm2cpio,librpmsign8,debugedit,librpmbuild8,rpm-common,librpmio8,rpm",rpm,4.14.2.1+dfsg1-1build2,GPL-2+,7.00,needed,,"A flaw was found in RPM\'s signature check functionality when reading a package file. This flaw allows an attacker who can convince a victim to install a seemingly verifiable package, whose signature header was modified, to cause RPM database corruption and execute code. The highest threat from this vulnerability is to data integrity, confidentiality, and system availability.",,2021-03-26 17:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2021/CVE-2021-20271,false
