Incident Type,Status,Severity,Category,Violation ID,Title,Benchmarks,Custom Policy,Reachability,Reachability Details,Encryption,Encryption Details,Traced,First Detection Date,Resource,Source ID,Details
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-bf22,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,ENCRYPTED,KMS,,2022-04-13,arn:aws:s3:::avid-cloudtrail-034025401910,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::aws-cloudtrail-logs-034025401910-f0a71b68,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::aws-cloudtrail-tenable-logs-034025401910-79581a79,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::armorcode-qa-documents,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcode-stage-documents,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-e210,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcode-lacework-export-qa,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::armorcode-qa-reports,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-0415,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::cf-templates-acx5aqyku34j-us-east-1,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::cf-templates-acx5aqyku34j-us-west-2,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::darwin-devqa,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::darwin-devqa-mumbai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::armorcode-034025401910-lambda-artifact,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::ac-22-logs,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::am-terraformstate-034025401910-us-west-2,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::am-users-keys,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcode,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcode-cert-revocation-list,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::armorcode-dev-documents,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::armorcode-dev-reports,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_15,Ensure all data is transported from the S3 bucket securely,NIST-800-53,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::armorcode-jenkins-artifacts,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_15&status=OPEN
Insight,OPEN,CRITICAL,IAM,BC_AWS_IAM_37,Ensure users unused in the last 90 days with ADMIN privileges are removed,"ISO27001,SOC2",No,,,,,,2022-04-13,arn:aws:iam::034025401910:user/devqa-rs-admin,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_37&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-1cedb8ba-831d-4958-a5e3-8ac1f0b1826c,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-0d84f03c-2146-48eb-8fa3-3568059c9ebf,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-c6d77be4-2687-4993-a65f-137c682bb320,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/assume-stage-role,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-57eb926a-bb59-4140-9c46-65113184bf48,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-b046b6ef-b294-40a4-9778-d5740e616121,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-f76cb2db-fe36-4c40-b4c3-14babab12310,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-dca68486-2377-44f3-91f8-c493cb4f005e,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-1eda5678-4a4a-492a-bf08-da6aa244e692,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-7bfd181b-0ec5-4c2c-8d1e-0d463c2f9a2a,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-27682916-d76d-40f7-9618-49ac9792e7c7,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-e56118c2-d21a-4905-99a3-032ba762f20d,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-de6b2fde-ccab-4873-9ee1-3c8815ae4c77,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-a62e457d-4b8b-4c10-9fed-82725ce95cfe,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-71e653d7-90d7-4fd7-a09e-1e0e74db6fd0,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-2cc431e1-035d-42d4-b0a6-e7bedf4b8a84,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-09202e29-9901-4d7d-9985-40a81148b5f8,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-52235d11-0183-4a19-b925-a7af78807b94,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-040c5431-9fb2-4106-8eae-1200000bf077,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-b5e2f966-b30f-4d79-a5d7-c2ff14ea4848,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaEdgeExecutionRole-bfcef7be-4bcc-4253-ba34-176cc0f8777c,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-bc86cfd9-49b4-4483-bb04-30c2e7d0ec62,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-3641d3f2-4f07-4c4b-9c7e-84dce3175c66,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-ccb7c485-a5e8-4fc7-8055-0e95101bbcee,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-9498f278-796b-43db-bc0a-21e016240ab6,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/temp,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-531432bb-683d-4796-9323-4948e8371279,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-e7c47b65-bf78-4620-915a-23534efd5bbd,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-fefb5961-f89e-420b-b936-0b83bceca9cf,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-dbc9dd46-ba0c-4455-ad92-1c535469b15b,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-34e28875-07a6-4866-9382-d40c2d8c809e,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/kibana-stgv2-policy,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-c01b9452-3df1-4b5d-bb02-23615d2ccec0,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-9e29e352-96d3-4413-afb8-d1d5efbd07ea,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-626756d6-b42f-4f50-a3c0-0833a5b10f93,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaTracerAccessExecutionRole-80f2f3af-d066-4801-ac0e-f1f80a544b7d,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/am-backend-parser,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-f47ea6ce-d310-497e-8cb9-829c55744715,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-df7a4719-a187-44ba-8a8c-646bc4201ee8,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-f40d9912-3660-46be-a7d7-791407882e5d,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/am-users-stage-policy,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-6313e7fa-6503-4714-8d80-ded5a9cdd189,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-f3492587-d006-45e3-bfb7-b4b275a47372,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-4249e848-a183-4a0f-9c28-06b1facafb95,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaBasicExecutionRole-8cd6173b-f9d2-40c6-a00c-eecd25c06411,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
Insight,OPEN,LOW,IAM,BC_AWS_IAM_39,Ensure unattached policies are removed,Best practices,No,,,,,,2022-04-13,arn:aws:iam::034025401910:policy/service-role/AWSLambdaVPCAccessExecutionRole-0e3e619e-bff5-407b-a776-eb90343259dd,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_IAM_39&status=OPEN
